aoa_deg,best_polynomial_prediction,best_smoothing_spline_prediction,selected_prediction
1.669449081803005,78.62091590749976,77.491525457153,77.491525457153
1.67779632721202,78.6242684593374,77.3883526604275,77.3883526604275
1.686143572621035,78.62838005886822,77.28527249915999,77.28527249915999
1.69449081803005,78.63325201181901,77.18340947181005,77.18340947181005
1.702838063439065,78.63888532277812,77.08390095006614,77.08390095006614
1.71118530884808,78.64528069329305,76.98862088331558,76.98862088331558
1.7195325542570952,78.65243852015772,76.90056478495998,76.90056478495998
1.7278797996661102,78.66035889388971,76.82282233189079,76.82282233189079
1.7362270450751252,78.66904159739762,76.75848320099936,76.75848320099936
1.7445742904841401,78.67848610483885,76.71063706917712,76.71063706917712
1.7529215358931551,78.68869158066761,76.68234988097423,76.68234988097423
1.7612687813021701,78.69965687887338,76.67542063371121,76.67542063371121
1.7696160267111851,78.71138054240936,76.68976987184752,76.68976987184752
1.7779632721202003,78.72386080281092,76.72516612831595,76.72516612831595
1.7863105175292153,78.73709558000347,76.78137793604937,76.78137793604937
1.7946577629382303,78.75108248229955,76.85817382798061,76.85817382798061
1.8030050083472453,78.76581880658438,76.95529248066333,76.95529248066333
1.8113522537562603,78.78130153868939,77.07098229091817,77.07098229091817
1.8196994991652753,78.79752735395299,77.20133998945784,77.20133998945784
1.8280467445742905,78.81449261796774,77.34229455428026,77.34229455428026
1.8363939899833055,78.83219338751313,77.48977496338334,77.48977496338334
1.8447412353923205,78.8506254116728,77.63971019476499,77.63971019476499
1.8530884808013355,78.86978413313545,77.78805421469826,77.78805421469826
1.8614357262103505,78.88966468967809,77.93192954318155,77.93192954318155
1.8697829716193655,78.91026191583023,78.0701017405992,78.0701017405992
1.8781302170283805,78.93157034471841,78.20145972119882,78.20145972119882
1.8864774624373957,78.95358421008865,78.32489239922798,78.32489239922798
1.8948247078464107,78.9762974485064,78.43928868893427,78.43928868893427
1.9031719532554257,78.9997037017317,78.54355915530316,78.54355915530316
